"","GSM650876.CEL.gz","GSM650877.CEL.gz","GSM650878.CEL.gz","GSM650879.CEL.gz","GSM650880.CEL.gz","GSM650883.CEL.gz","GSM650885.CEL.gz","GSM650923.CEL.gz","GSM650924.CEL.gz","GSM650930.CEL.gz","GSM650931.CEL.gz","GSM650944.CEL.gz","GSM650946.CEL.gz","GSM650950.CEL.gz","GSM650951.CEL.gz","GSM650954.CEL.gz","GSM650959.CEL.gz","GSM650968.CEL.gz","GSM650969.CEL.gz","GSM650970.CEL.gz","GSM650975.CEL.gz"
"TRAPPC4",8.360459,8.462133,8.290282,8.462294,8.191328,8.369006,7.899967,7.82457,7.917317,8.099347,7.690342,7.872718,8.255175,8.294683,8.165401,8.270591,7.876266,7.61166,8.072426,8.16362,7.881259
"HMBS",7.252928,7.478838,7.311532,7.470342,7.342792,7.124385,7.436723,7.616887,7.136825,8.142409,8.155673,8.049514,8.837439,8.130357,8.184775,8.533208,7.924585,8.32541,8.40125,8.308761,8.023695
"HINFP",7.535464,8.046354,7.731193,7.746935,7.644097,7.699401,7.717707,7.288302,7.873062,8.446769,8.310047,8.42769,8.516375,8.604795,8.4134,8.55767,8.308646,8.459925,8.324484,8.499767,8.550216
"CBL",9.586644,9.772179,9.838788,9.252601,9.635123,9.955736,9.538826,9.759299,10.171755,9.845046,10.225347,10.129349,9.451465,9.545796,9.880855,9.924309,9.896677,9.818607,9.96356,9.973623,9.93379
"RNF26",7.605301,7.9329,7.626405,7.868872,7.767354,7.524505,7.975873,7.940173,7.907009,8.791973,8.583554,8.456136,8.864753,8.689987,8.842022,8.777468,8.660481,8.718296,8.548596,8.47779,8.800519
"ARHGEF12",6.861887,7.560016,7.469027,6.909788,8.040404,7.515539,7.385986,6.766621,7.603971,6.849583,7.382404,6.834439,7.316202,6.633526,7.230142,7.193336,6.869663,6.787855,7.072278,6.948016,7.265649
"TBCEL",8.408568,9.665661,8.995653,8.841364,9.911087,9.341232,9.438297,8.112335,9.223495,8.211091,8.147273,7.982071,8.828267,8.885091,8.2758,8.691894,8.115942,8.107481,8.327928,8.572949,9.071041
"SC5D",6.324703,7.259117,7.199845,6.727957,7.230411,7.561091,6.716262,6.285734,6.796371,7.640918,6.850637,6.807164,7.660935,8.073712,7.135569,7.588769,7.537517,7.190609,7.599928,7.422298,7.631177
"SORL1",11.403051,10.823965,11.47733,10.549142,11.239754,11.722526,11.033776,11.593134,12.025841,10.972799,11.790769,11.410656,10.838632,10.586603,11.18881,11.295103,11.030639,11.051677,11.072294,11.300593,11.203747
"CRTAM",6.851931,6.594223,6.978979,6.472057,7.208843,7.50369,6.816457,6.325898,6.524015,6.692624,6.304111,6.45016,7.047277,7.789342,6.923324,7.300598,6.819767,6.632477,6.805709,7.145166,6.573506
"OR8A1",5.415786,4.763747,5.184195,6.06777,5.402756,5.575015,5.921425,5.801021,5.668901,6.564839,6.423968,6.323049,5.593799,5.896081,6.113571,5.62318,6.125724,5.876281,5.953119,5.614074,5.62848
"TBRG1",9.340722,9.523628,9.667156,9.433515,9.466007,9.662563,9.54032,8.869366,9.678357,10.108923,9.794919,9.96858,10.088098,10.347129,10.132442,10.042124,10.010253,9.88616,10.003927,10.091241,10.203075
"NRGN",9.256578,9.247201,9.977999,9.192995,9.458422,9.408466,8.66682,9.172629,9.729537,9.772312,9.821109,9.411205,9.673129,8.569389,9.643151,9.539205,9.343349,9.501613,9.690007,9.419982,9.894995
"EI24",8.140056,8.43776,8.389521,8.279827,8.348281,8.445297,8.012303,7.756022,8.257232,8.759568,8.146553,8.471102,8.773561,8.960782,8.642434,8.660994,8.684416,8.599364,8.877903,8.823534,8.67421
"HYLS1",4.945623,4.953419,4.491722,4.628142,4.343828,4.744994,4.711206,3.907603,4.13448,4.477872,4.317789,4.384355,4.889262,5.084638,4.676338,4.77815,4.203333,4.398278,4.551232,4.789038,4.128455
"TMEM45B",7.892901,7.748223,7.507621,7.22608,7.232276,8.055611,7.498994,7.681143,7.652933,7.973939,8.554242,7.772832,8.040146,7.220757,7.441867,8.952695,7.771616,7.40669,7.588821,7.884526,8.037551
"APLP2",10.5016,10.665752,10.489462,9.861644,10.522036,10.56638,10.138904,10.563827,11.232933,9.677858,10.374292,10.55162,10.062065,9.634169,10.157627,10.063108,9.896555,10.175017,10.296359,10.227402,10.219896
"ST14",6.893933,7.427738,6.642543,6.899651,6.699425,6.24489,6.932773,7.281622,6.99705,7.217788,7.563749,7.745109,7.385442,7.196716,7.241436,6.985963,7.589691,7.490886,7.637106,7.381819,7.393045
"IFITM3",8.440146,10.021077,7.617253,8.220674,8.354293,9.129343,8.849333,7.934794,8.474872,9.318,9.067859,10.901299,10.097351,9.27583,9.404455,8.878731,9.701482,9.475812,9.618394,9.189823,9.979753
"SIGIRR",8.617486,8.677864,8.747439,8.40479,8.523896,8.307421,8.867265,8.729396,8.588338,9.432497,9.336883,9.394716,9.942839,9.807129,9.770176,9.662763,9.669099,9.454028,9.497208,9.494363,9.439776
"POLR2L",8.730837,8.472982,8.578077,8.7457,8.539601,8.242065,8.746923,9.019174,8.546603,9.678818,9.72658,9.670248,9.590703,9.760388,9.707992,9.629981,9.719745,9.815393,9.773389,9.587171,9.379264
"KRTAP5-1",9.059067,8.748604,9.350639,9.969902,8.848555,9.026922,9.325089,9.57992,9.236455,9.628242,9.562145,9.51597,9.103965,9.191993,9.549677,9.309376,9.480468,9.56318,9.431922,9.236599,9.076949
"KRTAP5-2",7.945179,7.723947,8.123092,9.105927,8.056365,7.834188,8.152557,8.858615,8.173534,8.98995,8.966801,8.659676,8.190562,8.543539,8.691764,8.302663,8.615253,8.649638,8.553743,8.373921,8.007264
"KRTAP5-3",8.958511,8.458823,8.88461,9.544035,8.618374,8.584614,8.868042,9.407493,8.844281,9.279159,9.22946,9.208136,8.894603,9.015188,9.183803,8.966916,9.273908,9.303348,8.968865,9.009381,8.958257
"KRTAP5-4",7.206167,6.553567,7.193084,8.016448,6.886647,6.975951,7.392049,7.937529,7.069438,7.99804,7.820093,7.534602,6.764696,7.246467,7.74868,7.206293,7.764143,7.270848,7.455771,7.05649,7.015301
"CTSD",9.627516,10.159533,9.613299,9.17969,9.715201,9.333551,9.795035,10.134238,10.12625,10.778253,11.716169,11.339757,11.142267,10.624323,10.990563,11.271068,10.949418,10.974918,11.101864,10.966633,11.28892
"SNORA54",8.04804,7.948393,8.287081,7.845159,7.968031,8.12989,8.277296,7.859562,7.553432,8.270456,8.126348,8.041977,7.831294,8.384308,8.433659,8.397397,7.855037,8.217003,8.119089,8.36724,8.33861
"RHOG",10.074868,10.420384,10.236384,9.845871,10.259357,9.93458,10.179133,10.543469,10.496101,10.919984,11.317358,11.037902,11.036174,10.620366,11.014733,11.122441,10.822832,10.723302,10.928157,10.925983,11.053978
"TRIM21",8.241985,9.042316,8.317918,7.781541,8.963358,8.707447,8.369865,8.303743,8.963225,8.433593,9.277395,9.947134,9.230925,8.915867,9.053614,8.928029,8.831024,8.669408,8.840582,8.549496,9.242154
"OR51G2",5.851909,5.693336,5.353836,6.202895,5.288338,5.915404,5.404115,5.696084,5.913299,6.284232,6.350828,6.063877,5.542816,5.742845,5.928064,5.178267,5.736563,5.827812,5.773465,5.313433,5.390453
"OR51G1",5.598784,5.063005,5.543428,5.431991,5.239818,5.092129,5.649791,5.713247,5.089704,5.981599,6.41838,5.533578,5.126176,5.682244,5.697267,5.425319,5.608361,5.864256,5.575831,5.451353,5.419164
"OR51A4",5.222136,5.592705,5.200387,5.955075,5.072798,5.184158,5.296136,5.895354,5.666904,6.227695,6.085197,5.653503,5.256449,5.486099,5.337134,5.339553,5.224166,5.246585,5.044537,5.275432,5.400837
"OR52E2",5.168258,4.955453,5.380014,5.71125,5.534306,5.297401,5.424823,5.589699,5.376395,5.271175,5.57169,5.327618,4.694612,5.025958,4.884266,4.942259,5.155226,5.013687,5.050893,4.958651,5.030829
"OR52A5",4.979971,4.351642,4.908459,5.511372,4.652142,4.766596,4.866697,4.715965,4.724659,4.694217,5.354455,5.13801,4.274026,5.245211,5.103636,4.492702,5.075058,4.943958,4.763536,4.639773,4.432053
"OR51V1",5.775059,5.384286,6.055798,6.311257,5.771122,5.518171,5.790842,6.381894,5.760152,6.445549,6.465595,6.24546,5.709228,6.299057,5.881905,5.742732,6.171517,6.125356,6.024211,5.670207,5.714807
"OR51B4",4.962912,4.709108,4.984931,5.585368,5.273338,5.029619,4.795282,5.594858,4.860756,5.866516,5.397569,5.249412,5.054835,5.384164,5.404344,5.156274,5.321372,5.326879,5.178556,5.012362,4.865007
"TRIM5",8.099496,8.595797,8.234155,8.063555,8.586718,8.29842,8.073738,7.435154,8.161197,7.932058,7.972218,9.534879,8.317482,8.141274,8.115908,8.118929,8.255549,8.055912,8.232249,8.275208,8.403964
"TPP1",8.391607,9.617694,9.244976,8.491064,8.991337,9.137578,8.802402,8.945128,9.615352,9.637182,10.010908,10.204058,9.647934,9.129906,9.833515,9.611972,9.667856,9.795665,9.726864,9.565957,9.801725
"MRPL17",7.85451,7.795718,7.908868,7.877994,7.50971,7.611727,7.689655,8.207285,7.483011,8.734729,8.465535,8.568059,8.838195,8.743052,8.589437,8.542454,8.801971,8.712951,8.62963,8.775951,8.407007
"GVINP1",8.705491,9.147378,9.243334,9.207689,9.531508,9.340425,9.235047,8.4323,9.056056,9.140257,8.832036,8.89034,9.470025,9.600327,9.111958,9.103048,9.356551,8.981813,9.103419,9.120222,9.747069
"OR2D2",5.954208,5.913352,5.885162,6.791479,5.35912,5.991346,5.714516,6.155218,5.471815,6.198909,6.05242,5.863265,5.308338,6.027015,6.040552,5.353659,6.039802,6.180265,5.446329,5.331156,5.72239
"TMEM9B",7.918646,8.325373,7.984734,7.989892,8.1133,8.145613,8.066241,7.545054,8.057608,9.046862,8.848563,8.788672,9.488205,9.320916,9.227123,9.282977,9.041278,8.896663,9.171813,9.307049,9.173906
"RNF141",8.531492,8.391726,8.485563,8.294609,8.502289,8.849647,8.526961,8.522464,8.815686,8.018369,8.441764,7.774752,8.485405,8.388555,8.206023,8.591882,8.238774,7.94896,8.241238,8.514708,8.373233
"ZBED5",8.95875,9.390133,9.109929,9.220922,9.445799,9.652105,9.564263,9.145804,8.94461,9.028192,8.537547,8.611352,9.428094,9.888962,8.990146,8.936479,9.15923,8.815413,8.875339,9.16747,9.214661
"COPB1",9.427764,9.959141,9.696495,9.676668,9.925433,10.098414,9.868901,9.333645,9.74182,8.878018,8.595929,8.459213,9.137573,9.269352,8.757401,8.977104,8.771634,8.630191,9.014438,9.111612,9.168501
"CYP2R1",7.950501,8.732183,8.502998,8.524485,9.391961,8.767013,8.448969,8.135101,8.407257,7.985187,7.524453,7.534741,8.09144,8.640306,8.047499,8.205405,7.686818,7.684655,8.059442,8.056292,8.353935
"RPS13",11.05619,10.360331,10.224122,10.576871,10.496872,10.37655,10.265993,10.203355,9.445532,11.111796,10.730869,10.481901,11.568139,12.136138,11.185019,11.554333,11.23264,11.687739,11.451442,11.525899,11.166123
"PIK3C2A",8.338974,8.804111,8.438968,8.150264,8.573022,8.930346,8.364679,7.670012,8.434609,8.478987,8.350493,8.55975,8.736955,8.904347,8.597192,8.722359,8.407139,8.333727,8.71064,8.688239,9.02469
"SPTY2D1",6.9457,7.547407,7.297268,6.702333,7.143009,7.541351,6.914083,6.798813,7.656596,6.208381,6.582031,6.471173,6.606904,6.63303,6.300003,6.45017,6.547077,6.515793,6.637985,6.776895,6.652916
"MRGPRX1",5.826078,5.641589,5.852259,6.276077,5.330708,5.377725,5.69921,6.014178,5.823949,6.156056,6.275273,6.235096,5.610131,6.133503,6.291355,5.495848,6.076485,5.705467,5.776863,5.82385,5.564936
"FANCF",7.182878,7.477948,7.546067,7.828877,7.958867,8.118072,7.670134,7.104417,7.286003,7.267032,6.805433,6.453027,7.577684,7.792286,7.056685,7.392872,7.225501,6.799828,7.276207,7.45365,7.482415
"SVIP",7.065507,7.271918,7.149625,7.409767,7.532998,7.482263,7.387424,7.146031,6.975923,7.642711,7.373877,6.455895,8.153293,8.479737,7.560629,8.023382,7.419649,7.254868,7.482086,7.806575,7.949783
"LIN7C",7.392656,7.912157,7.631411,7.803495,7.879988,8.168447,7.593043,6.875875,7.2156,7.935351,7.534917,7.408367,8.355082,8.395357,7.548167,8.273181,8.040314,7.358074,7.997519,8.179985,8.093145
"HSP90AA2P",6.678753,6.026091,5.72876,6.191545,5.894587,6.54928,5.944202,5.835803,5.39559,6.298215,5.337752,5.668321,6.899601,6.901794,6.091075,6.232395,5.941369,5.528334,6.276219,5.972015,5.633839
"IMMP1L",6.692226,7.163901,6.502141,6.375647,6.682633,6.344791,7.251796,5.918592,6.740666,6.108633,5.703334,5.730953,6.096002,6.411242,5.879276,5.818791,5.751721,5.905426,6.272901,6.230625,6.410056
"CSTF3",7.161637,7.603849,7.372645,7.287839,7.572747,7.778292,7.342486,6.596027,6.999391,6.832813,6.367885,6.609646,7.033042,7.147057,6.81348,6.892432,6.537002,6.566756,6.915669,7.012528,6.849279
"FBXO3",8.303559,8.572059,8.539708,8.700874,8.667522,8.85671,8.254276,7.641492,8.447714,8.469627,7.924123,8.12154,8.513366,8.850654,8.251661,8.327902,8.151792,8.289875,8.618128,8.911614,8.67751
"ELF5",5.910576,5.445434,5.702888,6.544963,5.804458,5.778528,5.93257,5.982649,5.789774,6.220804,6.520633,6.159956,5.711524,5.934644,6.137276,5.768405,6.196311,6.323397,6.113664,5.966569,5.602838
"PHF21A",9.183263,9.634212,9.566969,8.907023,9.580329,9.846225,9.145491,9.660406,9.975029,10.077729,10.651029,10.195757,9.950353,9.751682,10.071368,9.888725,9.885356,9.701772,9.916993,9.851074,9.984367
"AMBRA1",7.579203,7.825092,7.963543,7.713812,7.858816,7.825923,7.917444,7.791993,7.958639,8.295808,8.505062,8.634286,8.185635,8.369708,8.541748,8.351608,8.345691,8.353057,8.209755,8.185851,8.322662
"RPS10P19",5.333087,5.09764,4.564329,4.57325,4.793496,5.142115,4.729124,4.371651,4.381291,5.578508,4.737501,5.10429,4.913074,5.220162,5.238339,6.078182,5.487443,5.054873,5.663612,5.123227,5.198664
"ARHGAP1",8.317398,9.093079,9.04991,8.473863,8.890694,8.813787,8.880666,8.770443,9.351859,9.782605,10.182208,10.182569,9.899049,9.795571,10.035282,10.043952,9.789819,9.985063,9.971998,9.707893,10.072582
"CKAP5",7.449339,8.267223,8.070565,7.716034,7.804905,8.42492,7.897532,7.436394,8.067615,7.24858,7.134812,7.40148,7.206128,7.281253,7.463473,7.465095,7.158255,7.202097,7.261874,7.590581,7.654733
"ACP2",7.423386,7.755588,7.579251,7.338436,7.612177,6.976841,7.673794,7.474081,7.50709,8.07797,7.976174,8.664124,8.45778,7.991397,8.198107,7.91075,8.081966,8.225944,8.199751,8.065807,8.108713
"SPI1",9.376998,9.719074,9.43575,8.82427,9.442434,9.263032,9.183784,9.639882,9.633205,9.490379,10.579462,10.195757,9.952267,9.192119,9.871093,10.012709,9.537301,9.569881,9.570578,9.673766,9.881485
"FNBP4",8.909308,9.115659,9.414769,9.357245,9.061227,9.527609,9.303761,8.622334,9.282332,9.688267,9.314363,9.601653,9.455071,9.720814,9.732975,9.808352,9.683815,9.551171,9.679819,9.936427,9.666356
"NUP160",8.439634,8.947506,8.937014,8.618469,8.855747,9.072657,8.622296,8.132632,8.799831,8.22935,7.823035,8.244077,7.855917,8.133463,8.12129,8.204623,8.00426,7.862982,8.10745,8.398915,8.321468
"OR4C45",3.993433,3.820661,3.879195,4.491186,3.797554,3.618681,4.026755,4.389181,4.062029,4.482154,4.533196,4.297186,3.85429,4.389508,4.610531,4.066178,3.861239,4.477426,4.213274,3.939731,3.709521
"OR5I1",6.068674,5.696532,5.835084,6.606469,5.76741,5.685361,5.584933,5.802398,5.883763,6.760731,6.578864,6.373131,5.644364,6.039849,6.112294,5.564399,6.320119,6.34435,5.877807,5.968391,5.99207
"OR8U3",5.71761,5.194705,5.545947,6.440299,5.593026,5.601391,5.69641,6.03441,5.625394,6.523306,6.486347,5.858218,5.640452,5.982291,5.529713,5.479159,6.012727,6.029773,5.685432,5.569897,5.786403
"OR5M3",5.363784,5.446923,5.058676,5.639515,5.401161,5.478254,5.016931,5.399296,4.925317,6.136237,5.805196,5.530689,4.709136,5.781176,5.59227,4.80539,5.759693,5.339518,5.406571,4.924428,5.234199
"OR5M10",6.115561,4.922446,5.080452,5.848924,5.264707,5.422336,4.913973,5.709909,5.376592,6.273347,5.997902,5.952227,5.130869,5.674431,5.920617,5.434818,5.757642,5.794462,5.880826,5.099181,5.495103
"OR5AP2",5.37606,4.793799,4.956203,5.406314,4.509396,4.7373,4.886134,5.067605,5.168122,5.248681,5.58718,5.022027,5.066471,4.901117,4.76584,4.838205,5.339911,5.209529,5.009564,4.904698,4.738664
"UBE2L6",8.669957,9.027606,8.75903,8.464955,8.856351,8.685114,9.290806,8.811137,9.120729,8.265035,8.64157,9.966554,9.037614,8.712194,8.964269,8.717159,8.571838,9.068874,8.507199,8.605068,8.907187
"OR1S2",4.125713,4.268914,4.219494,4.577689,4.648578,4.20588,4.55143,4.676402,4.284383,5.130942,5.197161,4.885244,4.651163,4.981638,4.525988,4.453103,4.421097,5.027012,4.508114,4.440026,4.404626
"OR5B21",6.29303,6.253677,5.906274,6.108403,5.945588,6.82862,6.47128,6.66756,6.666794,6.773906,6.959767,6.932696,6.459629,6.984194,6.851643,6.602707,6.461034,6.556976,6.689518,6.630695,6.79464
"LPXN",9.236626,9.733483,9.681295,9.355913,9.337813,9.417261,9.424795,8.868294,9.702382,10.309728,10.036945,10.323846,10.453466,10.338858,10.494447,10.438347,10.350618,10.487121,10.422366,10.518315,10.606159
"MPEG1",10.998627,11.103204,10.674184,10.177856,11.110282,10.990932,10.806207,10.502353,11.419998,10.943166,11.491781,11.735454,11.487677,11.206036,11.441199,11.520678,11.233422,11.245321,11.583482,11.660825,11.577742
"OR5A2",5.67529,5.304716,5.992476,6.66037,5.245579,5.6007,5.528948,6.292774,5.657814,5.953796,5.700717,5.818297,5.355147,5.783448,5.618446,5.531194,5.6359,6.046706,5.535268,5.090278,5.462958
"PATL1",9.333092,9.668027,9.614988,9.105769,9.535392,9.777114,9.35482,9.309716,9.918711,9.778129,10.254665,10.838241,9.875809,9.898016,10.132373,9.926951,9.946978,9.823599,9.828846,9.75081,9.949098
"TCN1",5.953435,6.500876,6.506359,6.25385,6.088748,6.073444,5.638939,6.134052,5.571074,6.502321,7.224796,7.079014,6.910566,6.662247,6.401288,7.461471,6.017417,6.644735,6.992729,6.242703,6.964956
"MS4A6A",9.580428,9.513126,8.866592,8.837351,9.362081,9.153592,8.633884,8.990728,9.469232,9.160216,9.240715,9.807311,9.806446,9.415635,9.598809,9.044199,8.759788,9.296931,9.672575,9.604464,9.068259
"FTH1",10.190622,10.145191,9.96328,9.413967,10.037026,10.127415,10.134886,10.245756,10.216272,10.421342,10.946446,10.808023,10.766744,10.53668,10.515426,10.973979,10.756345,10.736026,10.582692,10.812865,10.738768
"AHNAK",10.378279,10.494287,10.357953,10.424372,10.334006,10.536518,10.473068,10.387752,10.868571,9.41524,9.33743,9.771539,9.931701,9.535457,9.800819,9.690912,9.532084,9.879481,9.880557,9.856172,9.724429
"B3GAT3",6.992845,7.725502,7.085833,6.256543,6.813111,6.821395,6.007534,7.211074,6.840356,7.274569,7.368989,7.709931,7.782836,7.631027,7.602672,7.824075,7.685021,7.528507,7.846477,8.014253,7.859743
"GANAB",8.528631,9.435069,9.390168,9.030765,9.013458,9.246021,9.014126,8.740168,9.343323,9.71339,9.414273,9.818,9.355236,9.520292,9.629108,9.543516,9.594452,9.384562,9.631864,9.618572,9.757796
"TMEM223",7.949397,7.853329,7.929491,7.897394,7.923671,7.658372,8.299213,7.984926,7.852665,8.761146,8.265408,8.465165,8.83279,9.013458,8.677495,8.658492,8.686133,8.573963,8.744256,8.8351,8.671891
"WDR74",7.969886,8.32368,8.068139,7.977338,8.02124,7.974423,8.288672,7.667808,8.054545,8.758281,8.333373,8.72233,8.889913,9.048933,8.93915,8.865644,8.738249,8.621683,8.92552,8.948798,8.85992
"SNORD30",7.773031,8.297638,8.263097,7.974145,7.641105,8.698404,7.878436,7.211883,8.229605,7.647221,7.13043,7.087442,7.053745,7.717376,7.288829,7.466838,7.038002,7.312259,7.127604,7.440552,7.056813
"SNORD28",11.102777,10.284544,9.31713,9.462866,9.534656,10.006395,9.620202,9.214727,9.189901,7.500088,6.790507,7.110057,7.155308,7.654114,7.333537,7.589676,7.197948,7.124938,7.408401,7.634693,7.534919
"MEN1",6.849684,6.746006,7.099274,6.90487,7.03229,7.10506,6.936657,7.034476,7.022652,7.649642,7.36519,7.510951,7.591673,7.657025,7.728338,7.420727,7.712867,7.724212,7.400834,7.483872,7.625014
"FAU",9.150468,9.158776,8.754078,8.927007,8.82715,8.804797,8.965081,8.87716,8.485788,8.680951,8.449698,8.185835,9.125153,9.312462,8.730362,9.006588,8.547544,8.671377,8.647726,8.701182,8.676984
"SYVN1",7.84299,8.291312,8.470364,8.171864,7.974998,8.007358,8.091369,8.193221,8.142893,8.97392,8.853547,9.042322,8.563965,8.863559,8.871935,8.933716,8.911031,8.728907,8.911737,8.821328,8.934525
"MAP3K11",7.957689,8.345775,8.093782,7.767321,8.121864,8.080778,7.967266,8.031595,8.367565,8.833793,9.251319,9.376238,9.189895,8.64917,9.138145,9.045053,8.990418,8.832085,8.905222,8.896786,8.949229
"CFL1",10.239137,11.210324,11.071286,10.709163,11.00488,10.84807,11.11753,10.980481,11.077263,11.917895,12.06111,12.009835,11.97935,11.713869,11.921585,11.864269,11.863142,11.840915,11.887031,11.907832,11.807925
"C11orf68",7.434361,7.372655,7.577266,7.512844,7.735575,7.210048,7.718211,7.653995,7.575075,8.051969,8.504657,8.665211,8.608053,8.641208,8.457032,8.42933,8.41626,8.150052,8.18192,8.325512,8.515506
"EIF1AD",6.954109,7.281362,7.486583,7.542311,7.344097,7.487874,7.432763,7.384168,7.519575,8.045397,7.88873,8.248144,8.281914,8.332735,8.183567,8.232226,7.981688,7.904976,8.01607,8.103924,8.197547
"YIF1A",7.654387,8.293282,7.736785,7.776088,7.925927,7.60234,8.083454,7.7151,7.691824,8.667453,8.314743,8.69777,8.964103,8.452474,8.700538,8.746301,8.476269,8.689267,8.707951,8.59283,8.631912
"MRPL11",7.995541,8.118581,7.956077,8.036646,7.831709,7.7033,8.236893,8.283618,7.996503,7.369562,7.183529,7.303076,7.354226,7.369888,7.507853,7.670403,7.419266,7.57196,7.236308,7.513033,7.292184
"ZDHHC24",8.338099,8.1617,8.564851,8.286472,8.13588,8.022953,8.294045,8.652562,8.447289,8.9731,8.821464,8.883913,8.939697,9.073345,8.899792,8.997667,9.052517,9.117668,8.854628,8.893639,8.789751
"PTPRCAP",8.91076,9.187414,8.974839,9.053846,8.820645,8.723495,9.252379,8.956506,8.590141,10.736569,10.25259,10.548766,10.811392,11.023027,10.803039,10.770429,10.605113,10.566515,10.591724,10.49759,11.086997
"PITPNM1",7.809599,7.787164,7.689722,7.623278,7.84888,7.558131,7.922329,7.864393,7.955425,8.139844,8.376039,8.455925,8.691792,8.330205,8.367187,8.520679,8.213471,8.294236,8.227312,8.539411,8.510637
"CDK2AP2",7.944286,7.987927,7.946016,7.745726,8.027181,7.613926,8.37792,8.301382,8.096114,8.702779,8.514674,9.093904,9.236263,8.633181,8.828934,8.958814,8.859136,9.010754,9.076537,8.88168,9.28604
"C11orf72",5.361861,5.001059,5.40913,5.922462,5.014909,5.318742,5.428217,5.557083,5.562092,5.897622,5.894364,5.561196,5.232375,5.70827,5.582363,5.034795,5.746054,5.673397,5.425141,5.296487,5.407256
"OR7E14P",6.721559,6.765306,6.719485,7.310286,6.762474,6.594033,6.347959,6.723998,7.328511,7.686276,7.437688,7.032455,6.405812,7.193766,7.002961,6.433325,6.926804,6.832566,7.05411,6.575147,6.453834
